client_id,command,result
yeongbin_us,ipfs add test_file63,"['QmZdP2VmyDzi8GL46qmKayqL7yBu5EQFThjAWib4tZ7C3r', '0:00:00.828550', '1677738501.97626']"
yeongbin_kr,ipfs cat QmZdP2VmyDzi8GL46qmKayqL7yBu5EQFThjAWib4tZ7C3r > read_file63,"['0:00:15.894374', '1677738518.707975']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file64,"['0:00:00.368964', '1677738520.482395']"
yeongbin_us,ipfs add test_file64,"['QmX7kRLo2DnWgH7EoUTZ2y2webt4zA3BMr69ZdDfmF4aZS', '0:00:00.800389', '1677738522.616403']"
yeongbin_kr,ipfs cat QmX7kRLo2DnWgH7EoUTZ2y2webt4zA3BMr69ZdDfmF4aZS > read_file64,"['0:00:15.728190', '1677738539.20836']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file65,"['0:00:00.368414', '1677738540.99241']"
yeongbin_us,ipfs add test_file65,"['Qma2T6dGLMoXZb8UPd8s2ZieHK2QukdwAyLYobHoipPVgc', '0:00:00.911914', '1677738543.337228']"
yeongbin_kr,ipfs cat Qma2T6dGLMoXZb8UPd8s2ZieHK2QukdwAyLYobHoipPVgc > read_file65,"['0:00:15.037158', '1677738559.279535']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file66,"['0:00:00.372865', '1677738561.085179']"
yeongbin_us,ipfs add test_file66,"['QmaHxo7PQmu4gvHSBwG4UjLrW5JrSSJZ6i21phFN3t9ShH', '0:00:01.953553', '1677738564.366894']"
yeongbin_kr,ipfs cat QmaHxo7PQmu4gvHSBwG4UjLrW5JrSSJZ6i21phFN3t9ShH > read_file66,"['0:00:15.169038', '1677738580.49684']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file67,"['0:00:00.372882', '1677738582.290832']"
yeongbin_us,ipfs add test_file67,"['QmcxfG7CnP3H3VUQuYPdTzyn3DuuzXcYn3vQyb37zfGz49', '0:00:01.528268', '1677738585.144257']"
yeongbin_kr,ipfs cat QmcxfG7CnP3H3VUQuYPdTzyn3DuuzXcYn3vQyb37zfGz49 > read_file67,"['0:00:15.247391', '1677738601.278945']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file68,"['0:00:00.369788', '1677738603.087919']"
yeongbin_us,ipfs add test_file68,"['QmaREite3SvuFvnWASJtNrHQj7AWBQofoCdreznnKiQzJ7', '0:00:00.857085', '1677738605.309231']"
yeongbin_kr,ipfs cat QmaREite3SvuFvnWASJtNrHQj7AWBQofoCdreznnKiQzJ7 > read_file68,"['0:00:15.046547', '1677738621.264712']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file69,"['0:00:00.373946', '1677738623.090752']"
yeongbin_us,ipfs add test_file69,"['QmbzohZdT7Ax3i41ue8MbS8by8nR1KHVJvefzYSPtanWHQ', '0:00:00.830032', '1677738625.377316']"
yeongbin_kr,ipfs cat QmbzohZdT7Ax3i41ue8MbS8by8nR1KHVJvefzYSPtanWHQ > read_file69,"['0:00:15.012068', '1677738641.526278']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file70,"['0:00:00.370305', '1677738643.289556']"
yeongbin_us,ipfs add test_file70,"['QmYYZePDUzpLxiJwXVJkgNka9an4jfmj9ZGUAEKwnzyEST', '0:00:00.816882', '1677738645.43859']"
yeongbin_kr,ipfs cat QmYYZePDUzpLxiJwXVJkgNka9an4jfmj9ZGUAEKwnzyEST > read_file70,"['0:00:16.548724', '1677738662.887317']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file71,"['0:00:00.375254', '1677738664.693525']"
yeongbin_us,ipfs add test_file71,"['QmbGuGxo9qXoVoFEMtur9DqLPQc9ERTu8qo92hFEwxtaHY', '0:00:00.847460', '1677738666.961107']"
yeongbin_kr,ipfs cat QmbGuGxo9qXoVoFEMtur9DqLPQc9ERTu8qo92hFEwxtaHY > read_file71,"['0:00:15.161181', '1677738682.996557']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file72,"['0:00:00.369870', '1677738684.82987']"
yeongbin_us,ipfs add test_file72,"['QmZy9Nfuvo6aU4L3DpSM82SpfwerLPGjxmJoQTLH5TA9KY', '0:00:00.966699', '1677738687.283609']"
yeongbin_kr,ipfs cat QmZy9Nfuvo6aU4L3DpSM82SpfwerLPGjxmJoQTLH5TA9KY > read_file72,"['0:00:16.083528', '1677738704.391935']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file73,"['0:00:00.157880', '1677738705.96218']"
yeongbin_us,ipfs add test_file73,"['QmPWGgm5yvz9m1eh8r6WtpHZkneLPjEJ2nV22EtuQSkwWA', '0:00:00.803789', '1677738708.149199']"
yeongbin_kr,ipfs cat QmPWGgm5yvz9m1eh8r6WtpHZkneLPjEJ2nV22EtuQSkwWA > read_file73,"['0:00:15.667111', '1677738724.719684']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file74,"['0:00:00.367175', '1677738726.96854']"
yeongbin_us,ipfs add test_file74,"['Qma7eQa5nL1ruQ2fi3o7QgTa6K4AKqRDUKr9GoeHbXmdYe', '0:00:00.814851', '1677738729.121893']"
yeongbin_kr,ipfs cat Qma7eQa5nL1ruQ2fi3o7QgTa6K4AKqRDUKr9GoeHbXmdYe > read_file74,"['0:00:15.781127', '1677738745.838421']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file75,"['0:00:00.157448', '1677738747.58062']"
yeongbin_us,ipfs add test_file75,"['QmenAfaNDaEzUo7x9RraeRkadgCh6YFAor4wKAhBLxy75F', '0:00:00.834029', '1677738749.745342']"
yeongbin_kr,ipfs cat QmenAfaNDaEzUo7x9RraeRkadgCh6YFAor4wKAhBLxy75F > read_file75,"['0:00:15.163312', '1677738765.828515']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file76,"['0:00:00.156865', '1677738767.366859']"
yeongbin_us,ipfs add test_file76,"['QmRdvSFZrFQEEd2i1TqC6YUVkMozKyWUNQBJjuE54vaPvN', '0:00:00.803562', '1677738769.510143']"
yeongbin_kr,ipfs cat QmRdvSFZrFQEEd2i1TqC6YUVkMozKyWUNQBJjuE54vaPvN > read_file76,"['0:00:16.013486', '1677738786.435084']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file77,"['0:00:00.158192', '1677738787.990525']"
yeongbin_us,ipfs add test_file77,"['QmVMjkx29BSWptYizUaFc8BvCbxPMWzBrX9tpMLjMSE7Cz', '0:00:00.810328', '1677738790.116035']"
yeongbin_kr,ipfs cat QmVMjkx29BSWptYizUaFc8BvCbxPMWzBrX9tpMLjMSE7Cz > read_file77,"['0:00:15.808011', '1677738806.933897']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file78,"['0:00:00.158097', '1677738808.466733']"
yeongbin_us,ipfs add test_file78,"['QmR6dVdFafUqajtNcHyMEa5s8uS4RW6zsVJrE87iZt6vem', '0:00:00.841784', '1677738810.649943']"
yeongbin_kr,ipfs cat QmR6dVdFafUqajtNcHyMEa5s8uS4RW6zsVJrE87iZt6vem > read_file78,"['0:00:15.015882', '1677738826.576788']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file79,"['0:00:00.156660', '1677738828.161032']"
yeongbin_us,ipfs add test_file79,"['QmZdmgF5u3SA1EUmAMxahkKYVWDsXAviR2viPTc13gM6bW', '0:00:01.105795', '1677738830.614496']"
yeongbin_kr,ipfs cat QmZdmgF5u3SA1EUmAMxahkKYVWDsXAviR2viPTc13gM6bW > read_file79,"['0:00:16.266420', '1677738847.824679']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file80,"['0:00:00.374008', '1677738849.594348']"
yeongbin_us,ipfs add test_file80,"['QmVYpxPVQickkHjX5m7nosoG49XbnJDzV7PDuUSStq4A4u', '0:00:00.822803', '1677738851.874528']"
yeongbin_kr,ipfs cat QmVYpxPVQickkHjX5m7nosoG49XbnJDzV7PDuUSStq4A4u > read_file80,"['0:00:16.164752', '1677738868.942995']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file81,"['0:00:00.373918', '1677738870.794918']"
yeongbin_us,ipfs add test_file81,"['QmdVN15BwjsC4XDssuMgWRKxuasUf4NYsCB1ULGsJKQYdS', '0:00:00.775241', '1677738872.990209']"
yeongbin_kr,ipfs cat QmdVN15BwjsC4XDssuMgWRKxuasUf4NYsCB1ULGsJKQYdS > read_file81,"['0:00:15.191274', '1677738889.275595']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file82,"['0:00:00.158054', '1677738890.975754']"
yeongbin_us,ipfs add test_file82,"['QmdYMskTjpAfZsHoYF348ez91R5JhA1aWcywh77CdN38D4', '0:00:00.798978', '1677738893.120581']"
yeongbin_kr,ipfs cat QmdYMskTjpAfZsHoYF348ez91R5JhA1aWcywh77CdN38D4 > read_file82,"['0:00:15.076159', '1677738909.203791']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file83,"['0:00:00.368224', '1677738910.980417']"
yeongbin_us,ipfs add test_file83,"['QmYPgBzN8ZHUuzATV7SpGpERG9gWHBDqXjgJU62g6BzESE', '0:00:00.792512', '1677738913.19937']"
yeongbin_kr,ipfs cat QmYPgBzN8ZHUuzATV7SpGpERG9gWHBDqXjgJU62g6BzESE > read_file83,"['0:00:16.020378', '1677738930.269673']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file84,"['0:00:00.369325', '1677738932.080371']"
yeongbin_us,ipfs add test_file84,"['QmWa8yb65JcKGkrzDEbnKWyPKih1i4m2kYoFxKugufTvkY', '0:00:00.855360', '1677738934.269154']"
yeongbin_kr,ipfs cat QmWa8yb65JcKGkrzDEbnKWyPKih1i4m2kYoFxKugufTvkY > read_file84,"['0:00:15.150962', '1677738950.267554']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file85,"['0:00:00.159085', '1677738951.879196']"
yeongbin_us,ipfs add test_file85,"['QmXr48R2WJ9ELGCrePUVVjhmfkHdGBvC7tH7vSCgEXaMmm', '0:00:00.821888', '1677738954.043773']"
yeongbin_kr,ipfs cat QmXr48R2WJ9ELGCrePUVVjhmfkHdGBvC7tH7vSCgEXaMmm > read_file85,"['0:00:15.135715', '1677738970.101186']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file86,"['0:00:00.158338', '1677738971.673802']"
yeongbin_us,ipfs add test_file86,"['QmSHrT7BzHgazTU79p75gmYgJLKRXo2u5McJDZPivrBLAo', '0:00:00.799087', '1677738973.82955']"
yeongbin_kr,ipfs cat QmSHrT7BzHgazTU79p75gmYgJLKRXo2u5McJDZPivrBLAo > read_file86,"['0:00:16.604631', '1677738991.383763']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file87,"['0:00:00.369989', '1677738993.280329']"
yeongbin_us,ipfs add test_file87,"['QmR3qs8ZVHJd6jcJJPWV8PDs7wkyX71mqe331TawTULkrz', '0:00:00.808730', '1677738995.623651']"
yeongbin_kr,ipfs cat QmR3qs8ZVHJd6jcJJPWV8PDs7wkyX71mqe331TawTULkrz > read_file87,"['0:00:14.882584', '1677739011.377139']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file88,"['0:00:00.368032', '1677739013.179109']"
yeongbin_us,ipfs add test_file88,"['QmVPTE5CGWe8in8Vn21Ngto5AEE22RfpWCmdXGLaKedA3V', '0:00:00.835646', '1677739015.472693']"
yeongbin_kr,ipfs cat QmVPTE5CGWe8in8Vn21Ngto5AEE22RfpWCmdXGLaKedA3V > read_file88,"['0:00:14.854143', '1677739031.156363']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file89,"['0:00:00.373484', '1677739032.986152']"
yeongbin_us,ipfs add test_file89,"['Qmd1YygzX9KGWtA3CmeP7EX2BZQxwFpTgF8VAAfYdXTo4G', '0:00:01.584187', '1677739035.905369']"
yeongbin_kr,ipfs cat Qmd1YygzX9KGWtA3CmeP7EX2BZQxwFpTgF8VAAfYdXTo4G > read_file89,"['0:00:16.199052', '1677739052.990646']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file90,"['0:00:00.157045', '1677739054.560785']"
yeongbin_us,ipfs add test_file90,"['QmfTGt3NzBrhcTbJyd94PyqrEwjRG1MgSd2GZSdT6KUacA', '0:00:01.759811', '1677739057.6994']"
yeongbin_kr,ipfs cat QmfTGt3NzBrhcTbJyd94PyqrEwjRG1MgSd2GZSdT6KUacA > read_file90,"['0:00:15.053833', '1677739073.69375']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file91,"['0:00:00.370532', '1677739075.491896']"
yeongbin_us,ipfs add test_file91,"['QmXQ2hpV2gnpvW7rzYyBPSMDRNJL8JF4LcBj1P8j7f8bJ4', '0:00:01.216079', '1677739078.134624']"
yeongbin_kr,ipfs cat QmXQ2hpV2gnpvW7rzYyBPSMDRNJL8JF4LcBj1P8j7f8bJ4 > read_file91,"['0:00:14.989346', '1677739093.963336']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file92,"['0:00:00.373058', '1677739095.799481']"
yeongbin_us,ipfs add test_file92,"['QmY6dRwHtXQ4GburNwXHqgVs4AvYQrzfDAkAvySFsneBeX', '0:00:00.829417', '1677739098.048917']"
yeongbin_kr,ipfs cat QmY6dRwHtXQ4GburNwXHqgVs4AvYQrzfDAkAvySFsneBeX > read_file92,"['0:00:16.090869', '1677739114.985937']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file93,"['0:00:00.372360', '1677739116.797024']"
yeongbin_us,ipfs add test_file93,"['Qmbvis8o5VMjPG59RNHeMwmyBwfpQoziaLyoZFBwEM2wcL', '0:00:00.832348', '1677739119.052193']"
yeongbin_kr,ipfs cat Qmbvis8o5VMjPG59RNHeMwmyBwfpQoziaLyoZFBwEM2wcL > read_file93,"['0:00:16.297976', '1677739136.210139']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file94,"['0:00:00.376213', '1677739137.987229']"
yeongbin_us,ipfs add test_file94,"['QmcUhhbeMGVNjnJKxRr8kARfMUfT6fRRe3brhVX7qsq5DS', '0:00:00.780278', '1677739140.109837']"
yeongbin_kr,ipfs cat QmcUhhbeMGVNjnJKxRr8kARfMUfT6fRRe3brhVX7qsq5DS > read_file94,"['0:00:15.082907', '1677739156.125197']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file95,"['0:00:00.371866', '1677739157.887644']"
yeongbin_us,ipfs add test_file95,"['Qmajwm1NBRDGU1DZ6x62PUc9bKxBc5dc8pypkyC2GY13j2', '0:00:00.838971', '1677739160.192431']"
yeongbin_kr,ipfs cat Qmajwm1NBRDGU1DZ6x62PUc9bKxBc5dc8pypkyC2GY13j2 > read_file95,"['0:00:16.972252', '1677739178.091249']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file96,"['0:00:00.377277', '1677739179.921814']"
yeongbin_us,ipfs add test_file96,"['QmWybJdLG4qqwJvQgkRsu4rxwSeXJ9hTgG9FTndPKYtbxC', '0:00:00.828913', '1677739182.137067']"
yeongbin_kr,ipfs cat QmWybJdLG4qqwJvQgkRsu4rxwSeXJ9hTgG9FTndPKYtbxC > read_file96,"['0:00:16.404833', '1677739199.436168']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file97,"['0:00:00.163432', '1677739201.076294']"
yeongbin_us,ipfs add test_file97,"['QmacXNUfEVUKsfR1BLyvUfsLQKmRgScVWxBNJfx4DDQe8J', '0:00:00.812196', '1677739203.340026']"
yeongbin_kr,ipfs cat QmacXNUfEVUKsfR1BLyvUfsLQKmRgScVWxBNJfx4DDQe8J > read_file97,"['0:00:14.923636', '1677739219.133849']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file98,"['0:00:00.371407', '1677739220.909532']"
yeongbin_us,ipfs add test_file98,"['QmeN2qBE6z7SKQ15E4KNyvKaFNU29CErTeQLEzEx8TqVt5', '0:00:00.790351', '1677739223.147538']"
yeongbin_kr,ipfs cat QmeN2qBE6z7SKQ15E4KNyvKaFNU29CErTeQLEzEx8TqVt5 > read_file98,"['0:00:15.253149', '1677739239.250936']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file99,"['0:00:00.376812', '1677739241.105529']"
yeongbin_us,ipfs add test_file99,"['QmTd8DTe42swTS3a2X4Rih9gUamdz84hNMF3eriXEHU9YM', '0:00:00.821418', '1677739243.342442']"
yeongbin_kr,ipfs cat QmTd8DTe42swTS3a2X4Rih9gUamdz84hNMF3eriXEHU9YM > read_file99,"['0:00:16.134040', '1677739260.3602']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file100,"['0:00:00.375925', '1677739262.239732']"
yeongbin_us,ipfs add test_file100,"['QmfQ2pwy9SxkKUu6k6D12twqaFjLXKmKjQ5MVSFFUe7Lbc', '0:00:00.806188', '1677739264.430259']"
yeongbin_kr,ipfs cat QmfQ2pwy9SxkKUu6k6D12twqaFjLXKmKjQ5MVSFFUe7Lbc > read_file100,"['0:00:15.030813', '1677739280.306989']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file101,"['0:00:00.372713', '1677739282.094493']"
yeongbin_us,ipfs add test_file101,"['QmXnt5bic51hBALMQHJhmHSwtmFeYQJDe8WgVPz8my2zLq', '0:00:00.776602', '1677739284.440731']"
yeongbin_kr,ipfs cat QmXnt5bic51hBALMQHJhmHSwtmFeYQJDe8WgVPz8my2zLq > read_file101,"['0:00:17.283161', '1677739302.596899']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file102,"['0:00:00.370829', '1677739304.390411']"
yeongbin_us,ipfs add test_file102,"['QmUZofbcGKG4iPBgAF3CMnsHqxA38wF3UnX6XeabE38Q4A', '0:00:01.008820', '1677739306.756176']"
yeongbin_kr,ipfs cat QmUZofbcGKG4iPBgAF3CMnsHqxA38wF3UnX6XeabE38Q4A > read_file102,"['0:00:16.282987', '1677739323.918551']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file103,"['0:00:00.374553', '1677739325.692951']"
yeongbin_us,ipfs add test_file103,"['QmRhWEZTvnVWNu5y3TGeovXb6yugZDAYGYzUtDapoAnhvV', '0:00:00.841426', '1677739327.981158']"
yeongbin_kr,ipfs cat QmRhWEZTvnVWNu5y3TGeovXb6yugZDAYGYzUtDapoAnhvV > read_file103,"['0:00:15.212115', '1677739344.038077']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file104,"['0:00:00.158040', '1677739345.598129']"
yeongbin_us,ipfs add test_file104,"['QmcMPkDZufQvZfw7wuyhuWrAndATsipkD5VnQgCXKsgu2j', '0:00:00.885265', '1677739348.104931']"
yeongbin_kr,ipfs cat QmcMPkDZufQvZfw7wuyhuWrAndATsipkD5VnQgCXKsgu2j > read_file104,"['0:00:14.927471', '1677739363.940689']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file105,"['0:00:00.368983', '1677739365.690044']"
yeongbin_us,ipfs add test_file105,"['QmcWHrioEXnxhKYNGcFayX9131rZ1e6gKCfjHV7ZtSLgUU', '0:00:00.785271', '1677739367.900464']"
yeongbin_kr,ipfs cat QmcWHrioEXnxhKYNGcFayX9131rZ1e6gKCfjHV7ZtSLgUU > read_file105,"['0:00:15.673928', '1677739384.47621']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file106,"['0:00:00.369079', '1677739386.281542']"
yeongbin_us,ipfs add test_file106,"['QmbenEjpzMQyocuTkrRgrXQ1XoMa4hCJFwRMKPSmgB6j4y', '0:00:00.977500', '1677739388.630264']"
yeongbin_kr,ipfs cat QmbenEjpzMQyocuTkrRgrXQ1XoMa4hCJFwRMKPSmgB6j4y > read_file106,"['0:00:14.960571', '1677739404.477899']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file107,"['0:00:00.385688', '1677739406.327039']"
yeongbin_us,ipfs add test_file107,"['QmZJia81shJJ2A7F8Ns6yZcYpQxnMeigENDpPKDqaKPjS9', '0:00:00.817139', '1677739408.654459']"
yeongbin_kr,ipfs cat QmZJia81shJJ2A7F8Ns6yZcYpQxnMeigENDpPKDqaKPjS9 > read_file107,"['0:00:14.784360', '1677739424.304616']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file108,"['0:00:00.160383', '1677739425.872357']"
yeongbin_us,ipfs add test_file108,"['QmUBP5GPjMUKj76qQiVdXjjKPE3v3pyyCeMGWa5zeSNjmo', '0:00:00.786843', '1677739428.042735']"
yeongbin_kr,ipfs cat QmUBP5GPjMUKj76qQiVdXjjKPE3v3pyyCeMGWa5zeSNjmo > read_file108,"['0:00:15.606522', '1677739444.540899']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file109,"['0:00:00.158104', '1677739446.072738']"
yeongbin_us,ipfs add test_file109,"['QmThAJhrGFdY5QCrtKuA57fPN3evU4hcSwS9G7st75fjKz', '0:00:00.831876', '1677739448.245534']"
yeongbin_kr,ipfs cat QmThAJhrGFdY5QCrtKuA57fPN3evU4hcSwS9G7st75fjKz > read_file109,"['0:00:14.952130', '1677739464.061311']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file110,"['0:00:00.373781', '1677739465.807959']"
yeongbin_us,ipfs add test_file110,"['QmayMPgEdeS6ezvJ6ckUBW7V9kivZjDcvNd8JR8EQhzSM4', '0:00:00.785705', '1677739468.22677']"
yeongbin_kr,ipfs cat QmayMPgEdeS6ezvJ6ckUBW7V9kivZjDcvNd8JR8EQhzSM4 > read_file110,"['0:00:14.924519', '1677739484.058298']"
yeongbin_us,head -c 10000000 < /dev/urandom > test_file111,"['0:00:00.371719', '1677739485.782971']"
yeongbin_us,ipfs add test_file111,"['QmPr8jPa17Qmf2BF1Ch7Mu5JooKHfzJxkbScczQozPrC2y', '0:00:00.830401', '1677739487.980791']"
yeongbin_kr,ipfs cat QmPr8jPa17Qmf2BF1Ch7Mu5JooKHfzJxkbScczQozPrC2y > read_file111,"['0:00:15.805908', '1677739504.659911']"
